Num_Acc;id_usager;id_vehicule;num_veh;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;locp;actp;etatp
202400030127;203 917 556;155 728 720;A01;2;2;3;2;1986.0;5;2;8;-1;-1; -1;-1
202400030127;203 917 557;155 728 720;A01;1;1;3;1;1976.0;5;2;8;-1;-1; -1;-1
202400030146;203 917 505;155 728 682;A01;1;1;1;1;1989.0;0;1;0;0;-1; -1;-1
202400030146;203 917 506;155 728 683;B01;2;2;4;1;2002.0;4;1;0;0;-1; -1;-1
202400030146;203 917 508;155 728 683;B01;1;1;1;1;1981.0;4;1;0;4;-1; -1;-1
202400030149;203 917 495;155 728 676;A01;1;1;4;2;2003.0;1;8;0;-1;-1; -1;-1
202400030149;203 917 499;155 728 678;B01;1;1;1;2;1942.0;5;1;0;-1;-1; -1;-1
202400030151;203 917 488;155 728 673;C01;4;2;1;1;2013.0;0;1;0;0;-1; -1;-1
202400030151;203 917 489;155 728 673;C01;8;2;1;1;2008.0;5;1;0;0;-1; -1;-1
202400030151;203 917 490;155 728 673;C01;2;2;4;2;1978.0;5;1;0;-1;-1; -1;-1
202400030151;203 917 491;155 728 673;C01;1;1;1;1;1976.0;5;1;0;0;-1; -1;-1
202400030151;203 917 493;155 728 673;C01;8;2;4;1;2015.0;0;1;0;-1;-1; -1;-1
202400030151;203 917 496;155 728 677;A01;1;1;1;1;1984.0;5;1;8;-1;-1; -1;-1
202400030151;203 917 498;155 728 679;B01;3;2;1;2;1978.0;5;1;0;0;-1; -1;-1
202400030151;203 917 501;155 728 679;B01;4;2;1;1;2012.0;5;1;0;0;-1; -1;-1
202400030151;203 917 502;155 728 679;B01;2;2;1;1;2000.0;5;1;0;0;-1; -1;-1
202400030151;203 917 503;155 728 679;B01;1;1;1;1;1967.0;5;1;0;0;-1; -1;-1
202400030154;203 917 477;155 728 666;A01;1;1;1;1;1992.0;0;1;0;0;-1; -1;-1
202400030154;203 917 479;155 728 667;B01;3;2;4;2;1990.0;5;1;0;0;-1; -1;-1
202400030154;203 917 481;155 728 667;B01;1;1;1;1;1984.0;4;1;0;0;-1; -1;-1
202400030154;203 917 483;155 728 669;C01;1;1;1;2;2002.0;5;1;0;0;-1; -1;-1
202400030157;203 917 470;155 728 660;A01;1;1;4;1;1995.0;9;2;6;-1;-1; -1;-1
202400030158;203 917 467;155 728 659;B01;4;2;4;2;2014.0;5;1;0;-1;-1; -1;-1
202400030158;203 917 469;155 728 659;B01;1;1;1;1;1992.0;5;1;0;-1;-1; -1;-1
202400030158;203 917 471;155 728 661;C01;1;1;1;1;1960.0;5;1;0;-1;-1; -1;-1
202400030158;203 917 472;155 728 662;A01;1;1;1;1;1977.0;5;1;0;-1;-1; -1;-1
202400030192;203 917 367;155 728 590;A01;4;2;3;1;2000.0;5;8;0;-1;-1; -1;-1
202400030192;203 917 368;155 728 590;A01;2;2;4;2;2002.0;5;8;0;-1;-1; -1;-1
202400030192;203 917 370;155 728 590;A01;5;2;4;2;2018.0;5;3;8;-1;-1; -1;-1
202400030192;203 917 371;155 728 590;A01;3;2;4;1;2002.0;5;1;0;-1;-1; -1;-1
202400030192;203 917 372;155 728 590;A01;1;1;1;1;1999.0;5;1;0;-1;-1; -1;-1
202400030197;203 917 354;155 728 582;A01;10;3;4;2;1989.0;5;0;-1;-1;3;3;1
202400030197;203 917 355;155 728 582;A01;1;1;1;2;2004.0;5;1;8;-1;-1; -1;-1
202400030203;203 917 337;155 728 568;A01;10;3;4;2;1959.0;3;0;-1;-1;9;3;1
202400030203;203 917 338;155 728 568;A01;1;1;1;2;1994.0;5;1;0;-1;0;0;-1
202400030206;203 917 324;155 728 561;A01;1;1;4;1;1999.0;5;1;8;-1;0;0;-1
202400030206;203 917 325;155 728 563;B01;5;2;4;2;2013.0;5;1;8;-1;0;0;-1
202400030206;203 917 326;155 728 563;B01;2;2;3;2;1963.0;5;1;0;-1;0;0;-1
202400030206;203 917 327;155 728 563;B01;4;2;3;2;2012.0;5;1;0;-1;0;0;-1
202400030206;203 917 328;155 728 563;B01;1;1;4;1;1982.0;5;1;8;-1;0;0;-1
202400030206;203 917 330;155 728 563;B01;3;2;4;2;1986.0;5;1;8;-1;0;0;-1
202400030228;203 917 275;155 728 523;B01;1;1;4;1;1973.0;1;2;8;-1;-1; -1;-1
202400030228;203 917 277;155 728 525;A01;1;1;1;2;1990.0;5;1;8;-1;-1; -1;-1
202400030232;203 917 269;155 728 518;B01;1;1;1;1;1955.0;0;1;0;-1;-1; -1;-1
202400030232;203 917 271;155 728 520;A01;1;1;4;1;1967.0;1;2;6;-1;-1; -1;-1
202400030239;203 917 252;155 728 507;A01;1;1;4;1;1943.0;5;1;0;-1;-1; -1;-1
202400030239;203 917 253;155 728 509;B01;1;1;4;1;1972.0;5;1;8;-1;-1; -1;-1
202400030264;203 917 195;155 728 466;A01;1;1;1;1;1946.0;3;1;-1;-1;-1; -1;-1
202400030264;203 917 197;155 728 468;B01;1;1;3;1;1957.0;3;8;-1;-1;-1; -1;-1
202400030265;203 917 194;155 728 465;B01;1;1;4;1;1961.0;0;2;6;-1;-1; -1;-1
202400030265;203 917 196;155 728 467;A01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1
202400030283;203 917 135;155 728 429;A01;1;1;1;1;1996.0;0;1;0;-1;-1; -1;-1
202400030283;203 917 136;155 728 430;B01;2;2;1;1;1988.0;5;1;0;-1;-1; -1;-1
202400030283;203 917 138;155 728 430;B01;3;2;1;2;2022.0;0;3;0;-1;-1; -1;-1
202400030283;203 917 140;155 728 430;B01;4;2;1;1;2019.0;5;1;0;-1;-1; -1;-1
202400030283;203 917 141;155 728 430;B01;5;2;4;2;2017.0;5;1;0;-1;-1; -1;-1
202400030283;203 917 143;155 728 430;B01;1;1;1;2;1990.0;5;1;0;-1;-1; -1;-1
202400030300;203 917 099;155 728 401;A01;10;3;4;1;1969.0;5;0;-1;-1;5;9;1
202400030300;203 917 100;155 728 401;A01;1;1;1;1;1993.0;5;8;0;-1;5;9;1
202400030318;203 917 056;155 728 367;A01;1;1;1;2;1979.0;0;1;0;-1;-1; -1;-1
202400030318;203 917 058;155 728 369;B01;2;2;4;1;2006.0;0;2;6;-1;-1; -1;-1
202400030318;203 917 059;155 728 369;B01;1;1;4;1;2007.0;0;2;6;-1;-1; -1;-1
202400030370;203 916 937;155 728 279;A01;1;1;2;1;1959.0;0;0;-1;-1;0;0;-1
202400030376;203 916 919;155 728 269;A01;2;2;4;2;1959.0;3;1;-1;-1;0;0;-1
202400030376;203 916 920;155 728 269;A01;1;1;1;1;1949.0;3;1;-1;-1;0;0;-1
202400030376;203 916 921;155 728 270;B01;1;1;1;1;1997.0;5;8;-1;-1;0;0;-1
202400030399;203 916 843;155 728 226;A01;2;2;3;2;1999.0;0;0;-1;-1;0;0;-1
202400030399;203 916 844;155 728 226;A01;1;1;3;1;1993.0;0;0;-1;-1;0;0;-1
202400030399;203 916 845;155 728 227;B01;2;2;3;2;1993.0;5;1;-1;-1;0;0;-1
202400030399;203 916 846;155 728 227;B01;7;2;4;1;2016.0;5;1;9;-1;0;0;-1
202400030399;203 916 847;155 728 227;B01;9;2;4;2;2020.0;5;1;9;-1;0;0;-1
202400030399;203 916 848;155 728 227;B01;1;1;4;1;1987.0;5;1;-1;-1;0;0;-1
202400030403;203 916 835;155 728 219;A01;1;1;1;2;1987.0;0;1;-1;-1;0;0;-1
202400030403;203 916 836;155 728 220;B01;1;1;3;1;1947.0;5;2;-1;-1;0;0;-1
202400030411;203 916 807;155 728 204;A01;2;2;3;2;1950.0;5;1;-1;-1;0;0;-1
202400030411;203 916 808;155 728 204;A01;1;1;1;1;1952.0;5;1;-1;-1;0;0;-1
202400030411;203 916 809;155 728 205;B01;2;2;1;1;1997.0;5;1;-1;-1;0;0;-1
202400030411;203 916 810;155 728 205;B01;1;1;1;1;1999.0;5;1;-1;-1;0;0;-1
202400030440;203 916 747;155 728 153;B01;1;1;1;2;1977.0;9;1;-1;-1;0;0;-1
202400030440;203 916 748;155 728 154;C01;1;1;1;2;1980.0;9;1;-1;-1;0;0;-1
202400030440;203 916 749;155 728 155;A01;1;1;4;1;2000.0;1;1;-1;-1;0;0;-1
202400030443;203 916 736;155 728 149;A01;2;2;3;1;2006.0;5;1;0;-1;-1; -1;-1
202400030443;203 916 737;155 728 149;A01;4;2;4;1;2005.0;5;1;0;-1;-1; -1;-1
202400030443;203 916 738;155 728 149;A01;1;1;4;1;2004.0;5;1;5;-1;-1; -1;-1
202400030451;203 916 719;155 728 134;A01;1;1;1;1;2015.0;2;2;0;-1;-1; -1;-1
202400030451;203 916 720;155 728 135;B01;1;1;3;1;1964.0;1;2;0;-1;-1; -1;-1
202400030468;203 916 673;155 728 103;A01;10;3;4;2;1981.0;4;0;-1;-1;2;3;1
202400030468;203 916 674;155 728 103;A01;1;1;1;1;1967.0;4;1;0;-1;-1; -1;-1
202400030471;203 916 668;155 728 098;A01;1;1;4;1;2010.0;9;8;0;-1;-1; -1;-1
202400030471;203 916 669;155 728 099;B01;1;1;1;1;1984.0;9;1;0;-1;-1; -1;-1
202400030477;203 916 655;155 728 090;A01;1;1;3;1;1998.0;0;2;6;-1;-1; -1;-1
202400030508;203 916 575;155 728 036;A01;1;1;2;1;1989.0;5;1;-1;-1;0;0;-1
202400030517;203 916 556;155 728 023;A01;1;1;3;1;1994.0;5;0;-1;-1;0;0;-1
202400030517;203 916 557;155 728 024;B01;1;1;1;2;1951.0;9;1;-1;-1;0;0;-1
202400030529;203 916 531;155 728 004;A01;1;1;3;1;1977.0;5;0;-1;-1;0;0;-1
202400030534;203 916 520;155 727 997;A01;10;3;3;1;1951.0;5;0;-1;-1;3;3;1
202400030534;203 916 521;155 727 997;A01;1;1;1;1;1964.0;1;1;-1;-1;0;0;-1
202400030542;203 916 487;155 727 985;A01;2;2;3;1;1996.0;5;2;-1;-1;0;0;-1
202400030542;203 916 488;155 727 985;A01;1;1;4;1;2002.0;5;2;-1;-1;0;0;-1
202400030548;203 916 470;155 727 972;A01;1;1;1;1;2006.0;5;8;-1;-1;0;0;-1
202400030548;203 916 471;155 727 973;B01;1;1;3;1;2009.0;5;2;-1;-1;0;0;-1
202400030554;203 916 460;155 727 963;A01;2;2;4;1;2003.0;5;2;0;-1;0;0;-1
202400030554;203 916 461;155 727 963;A01;1;1;3;1;2003.0;5;2;0;-1;0;0;-1
202400030554;203 916 462;155 727 964;B01;1;1;1;2;2001.0;5;1;0;-1;0;0;-1
202400030561;203 916 442;155 727 950;B01;1;1;1;2;1983.0;5;1;0;0;-1; -1;-1
202400030561;203 916 443;155 727 950;B01;2;2;1;2;2010.0;0;1;0;0;-1; -1;-1
202400030561;203 916 444;155 727 950;B01;3;2;1;1;2015.0;0;1;0;0;-1; -1;-1
202400030561;203 916 445;155 727 951;A01;1;1;4;1;2009.0;5;8;0;0;-1; -1;-1
202400030579;203 916 397;155 727 920;A01;1;1;1;1;2007.0;5;1;-1;-1;0;0;-1
202400030579;203 916 398;155 727 921;B01;1;1;3;1;2001.0;5;1;-1;-1;0;0;-1
202400030611;203 916 333;155 727 876;A01;2;2;4;1;1980.0;4;1;-1;-1;0;0;-1
202400030611;203 916 334;155 727 876;A01;1;1;3;1;2004.0;4;1;-1;-1;0;0;-1
202400030619;203 916 317;155 727 863;A01;1;1;1;1;1980.0;5;1;-1;-1;0;0;-1
202400030619;203 916 318;155 727 864;B01;1;1;4;1;1982.0;5;2;6;-1;0;0;-1
202400030632;203 916 293;155 727 841;B01;1;1;1;1;1993.0;5;1;-1;-1;0;0;-1
202400030632;203 916 294;155 727 842;A01;1;1;4;1;2004.0;4;2;6;-1;0;0;-1
202400030647;203 916 249;155 727 810;A01;10;3;4;1;2010.0;5;0;-1;-1;8;1;2
202400030647;203 916 250;155 727 810;A01;1;1;1;2;1982.0;0;1;-1;-1;0;0;-1
202400030656;203 916 225;155 727 797;A01;10;3;3;2;1947.0;0;0;-1;-1;3;3;1
202400030656;203 916 227;155 727 797;A01;1;1;1;1;1957.0;0;1;-1;-1;0;0;-1
202400030663;203 916 201;155 727 781;A01;1;1;4;1;2002.0;5;1;0;-1;0;0;-1
202400030666;203 916 195;155 727 776;A01;1;1;4;1;1996.0;1;1;0;-1;0;0;-1
202400030666;203 916 197;155 727 778;B01;1;1;1;2;1963.0;5;1;0;-1;0;0;-1
202400030694;203 916 133;155 727 734;B01;1;1;4;2;1987.0;1;1;0;-1;-1; -1;-1
202400030694;203 916 136;155 727 736;A01;1;1;4;2;2002.0;5;1;0;-1;-1; -1;-1
202400030706;203 916 109;155 727 713;A01;1;1;4;1;1971.0;4;1;-1;-1;0;0;-1
202400030712;203 916 098;155 727 704;A01;2;2;4;2;2010.0;9;1;0;-1;-1; -1;-1
202400030712;203 916 099;155 727 704;A01;1;1;4;1;2010.0;0;8;0;-1;-1; -1;-1
202400030715;203 916 091;155 727 697;A01;1;1;4;1;2002.0;0;2;6;-1;-1; -1;-1
202400030720;203 916 078;155 727 691;B01;1;1;4;2;2006.0;9;8;0;-1;-1; -1;-1
202400030720;203 916 079;155 727 693;A01;1;1;1;1;1980.0;0;1;0;-1;-1; -1;-1
202400030728;203 916 050;155 727 672;A01;1;1;4;1;2000.0;0;2;0;-1;-1; -1;-1
202400030728;203 916 052;155 727 673;B01;1;1;1;2;1970.0;0;1;8;-1;-1; -1;-1
202400030733;203 916 038;155 727 664;B01;1;1;4;1;1983.0;0;1;0;-1;-1; -1;-1
202400030733;203 916 040;155 727 666;A01;2;2;4;1;1998.0;4;1;0;-1;-1; -1;-1
202400030733;203 916 042;155 727 666;A01;4;2;4;1;1999.0;0;1;0;-1;-1; -1;-1
202400030733;203 916 043;155 727 666;A01;1;1;3;1;1979.0;4;8;0;-1;-1; -1;-1
202400030736;203 916 026;155 727 654;A01;1;1;4;1;1993.0;1;8;0;-1;-1; -1;-1
202400030754;203 915 972;155 727 623;A01;2;2;4;1;1998.0;5;8;0;-1;-1; -1;-1
202400030754;203 915 974;155 727 623;A01;1;1;4;1;1998.0;5;8;0;-1;-1; -1;-1
202400030763;203 915 945;155 727 604;A01;1;1;1;1;1963.0;5;1;8;-1;-1; -1;-1
202400030763;203 915 947;155 727 605;B01;1;1;4;2;2008.0;5;2;8;-1;-1; -1;-1
202400030765;203 915 938;155 727 600;B01;2;2;4;1;1992.0;0;8;8;-1;-1; -1;-1
202400030765;203 915 939;155 727 600;B01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1
202400030765;203 915 940;155 727 601;C01;2;2;4;2;1994.0;0;8;8;-1;-1; -1;-1
202400030765;203 915 941;155 727 601;C01;2;2;1;1;1989.0;0;8;8;-1;-1; -1;-1
202400030765;203 915 942;155 727 601;C01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1
202400030765;203 915 943;155 727 602;A01;2;2;1;2;1974.0;0;8;8;-1;-1; -1;-1
202400030765;203 915 944;155 727 602;A01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1
202400030766;203 915 933;155 727 597;B01;1;1;1;1;1999.0;1;8;0;-1;-1; -1;-1
202400030766;203 915 934;155 727 597;B01;4;2;4;1;2000.0;1;8;0;-1;-1; -1;-1
202400030766;203 915 936;155 727 599;A01;1;1;1;1;1988.0;0;8;0;-1;-1; -1;-1
202400030776;203 915 917;155 727 584;A01;10;3;3;1;2013.0;2;0;-1;-1;2;7;1
202400030776;203 915 918;155 727 584;A01;1;1;1;2;1948.0;5;1;0;-1;-1; -1;-1
202400030780;203 915 904;155 727 576;A01;1;1;1;1;1995.0;0;1;-1;-1;-1; -1;-1
202400030780;203 915 906;155 727 578;B01;1;1;4;1;1970.0;0;2;-1;-1;-1; -1;-1
202400030781;203 915 900;155 727 574;Z01;10;3;3;2;1995.0;5;0;-1;-1;4;3;1
202400030781;203 915 901;155 727 574;Z01;1;1;1;-1;;-1;-1;-1;-1;0;0;-1
202400030839;203 915 786;155 727 476;A01;2;2;3;1;1992.0;5;2;-1;-1;0;0;-1
202400030839;203 915 787;155 727 476;A01;1;1;3;1;1994.0;9;2;-1;-1;0;0;-1
202400030844;203 915 776;155 727 467;A01;1;1;4;2;2002.0;0;1;0;0;-1; -1;-1
202400030844;203 915 779;155 727 470;B01;1;1;1;1;2000.0;4;1;0;0;-1; -1;-1
202400030853;203 915 756;155 727 451;A01;1;1;4;2;1986.0;3;2;6;0;-1; -1;-1
202400030853;203 915 758;155 727 453;B01;1;1;1;1;1992.0;1;2;8;0;-1; -1;-1
202400030854;203 915 752;155 727 449;A01;2;2;3;2;2003.0;5;0;-1;-1;0;0;-1
202400030854;203 915 754;155 727 449;A01;2;2;1;1;2003.0;5;8;-1;-1;0;0;-1
202400030854;203 915 755;155 727 449;A01;1;1;1;1;2001.0;5;8;-1;-1;0;0;-1
202400030862;203 915 727;155 727 436;C01;1;1;3;1;2007.0;0;2;6;-1;0;0;-1
202400030862;203 915 729;155 727 437;A01;1;1;1;1;2005.0;9;1;-1;-1;0;0;-1
202400030877;203 915 691;155 727 413;D01;1;1;1;1;1967.0;0;1;4;-1;-1; -1;-1
202400030877;203 915 693;155 727 415;C01;2;2;4;2;1995.0;4;1;4;-1;-1; -1;-1
202400030877;203 915 694;155 727 415;C01;5;2;1;2;1987.0;9;8;-1;-1;-1; -1;-1
202400030877;203 915 695;155 727 415;C01;1;1;4;1;1996.0;4;1;4;-1;-1; -1;-1
202400030877;203 915 696;155 727 416;A01;1;1;4;2;1946.0;0;1;4;-1;-1; -1;-1
202400030877;203 915 698;155 727 418;B01;1;1;1;1;1979.0;4;1;-1;-1;-1; -1;-1
202400030895;203 915 643;155 727 381;A01;3;2;4;1;2002.0;5;1;8;-1;-1; -1;-1
202400030895;203 915 644;155 727 381;A01;2;2;1;1;2000.0;5;1;8;-1;-1; -1;-1
202400030895;203 915 645;155 727 381;A01;1;1;4;2;2004.0;0;1;8;-1;-1; -1;-1
202400030896;203 915 641;155 727 379;B01;1;1;4;2;1973.0;1;1;0;-1;0;0;-1
202400030896;203 915 642;155 727 380;A01;1;1;1;1;2002.0;5;1;0;-1;0;0;-1
202400030900;203 915 627;155 727 370;A01;10;3;4;1;1971.0;4;0;-1;-1;9;1;1
202400030900;203 915 629;155 727 370;A01;1;1;1;1;1989.0;4;1;0;-1;0;0;-1
202400030900;203 915 631;155 727 372;B01;1;1;1;1;1977.0;4;1;0;-1;0;0;-1
202400030911;203 915 599;155 727 348;A01;2;2;4;1;2021.0;5;8;0;-1;-1; -1;-1
202400030911;203 915 600;155 727 348;A01;1;1;4;1;2002.0;5;8;0;-1;-1; -1;-1
202400030913;203 915 596;155 727 345;A01;1;1;4;1;2000.0;0;8;-1;-1;-1; -1;-1
202400030924;203 915 566;155 727 326;A01;1;1;1;1;1998.0;1;1;5;-1;-1; -1;-1
202400030924;203 915 568;155 727 328;B01;1;1;4;1;1986.0;1;2;6;-1;-1; -1;-1
202400030938;203 915 534;155 727 298;B01;1;1;4;1;1980.0;4;1;0;-1;-1; -1;-1
202400030938;203 915 535;155 727 299;A01;1;1;4;2;1983.0;5;1;0;-1;-1; -1;-1
202400030941;203 915 528;155 727 293;A01;2;2;4;1;2017.0;0;1;0;-1;-1; -1;-1
202400030941;203 915 529;155 727 293;A01;1;1;4;2;2005.0;0;1;0;-1;-1; -1;-1
202400030957;203 915 491;155 727 265;B01;1;1;1;1;1948.0;1;1;-1;-1;0;0;-1
202400030957;203 915 493;155 727 267;A01;1;1;3;1;2004.0;1;2;6;-1;0;0;-1
202400030968;203 915 467;155 727 249;B01;1;1;1;1;1979.0;0;1;-1;-1;0;0;-1
202400030968;203 915 468;155 727 250;A01;9;2;4;1;1976.0;1;1;-1;-1;0;0;-1
202400030968;203 915 469;155 727 250;A01;1;1;4;1;1970.0;4;1;-1;-1;0;0;-1
202400030968;203 915 471;155 727 250;A01;2;2;4;2;1971.0;0;1;-1;-1;0;0;-1
202400030974;203 915 457;155 727 240;A01;10;3;4;2;1957.0;5;0;-1;-1;2;3;1
202400030974;203 915 458;155 727 240;A01;1;1;1;1;1966.0;5;1;0;-1;2;3;1
202400030976;203 915 452;155 727 236;B01;1;1;4;1;1957.0;5;1;0;-1;0;0;-1
202400030976;203 915 453;155 727 237;A01;1;1;1;1;2001.0;5;1;0;-1;0;0;-1
202400030987;203 915 428;155 727 216;A01;1;1;1;2;1998.0;9;8;-1;-1;-1; -1;-1
202400030987;203 915 430;155 727 217;B01;1;1;4;1;2000.0;5;2;6;-1;-1; -1;-1
202400030994;203 915 413;155 727 203;B01;2;2;4;2;1968.0;0;1;-1;-1;0;0;-1
202400030994;203 915 414;155 727 203;B01;1;1;4;1;1968.0;0;1;-1;-1;0;0;-1
202400030994;203 915 415;155 727 204;A01;1;1;1;1;1992.0;4;1;-1;-1;0;0;-1
202400030994;203 915 417;155 727 206;C01;1;1;4;1;1991.0;1;1;-1;-1;0;0;-1
202400031026;203 915 314;155 727 132;B01;1;1;4;1;1998.0;5;8;0;-1;0;0;-1
202400031026;203 915 315;155 727 133;A01;1;1;1;1;;4;-1;-1;-1;-1; -1;-1
202400031039;203 915 295;155 727 115;B01;1;1;4;2;1974.0;1;1;-1;-1;-1; -1;-1
202400031039;203 915 297;155 727 117;A01;1;1;1;1;2001.0;1;1;-1;-1;-1; -1;-1
202400031065;203 915 218;155 727 061;A01;1;1;4;1;1985.0;0;2;0;-1;-1; -1;-1
202400031065;203 915 219;155 727 062;B01;1;1;1;2;1996.0;4;1;0;-1;-1; -1;-1
202400031070;203 915 206;155 727 052;A01;1;1;4;1;2006.0;1;1;0;-1;-1; -1;-1
202400031089;203 915 157;155 727 022;B01;1;1;4;1;2001.0;5;2;0;-1;-1; -1;-1
202400031089;203 915 158;155 727 023;A01;1;1;1;2;1993.0;5;1;0;-1;-1; -1;-1
202400031110;203 915 109;155 726 984;A01;1;1;3;1;1986.0;0;2;-1;-1;0;0;-1
202400031118;203 915 087;155 726 971;B01;1;1;3;2;1987.0;1;2;6;-1;0;0;-1
202400031118;203 915 088;155 726 972;A01;1;1;1;1;2001.0;0;0;-1;-1;0;0;-1
202400031144;203 915 015;155 726 925;C01;3;2;1;2;2002.0;0;1;0;-1;-1; -1;-1
202400031144;203 915 016;155 726 925;C01;1;1;1;2;2004.0;0;1;0;-1;-1; -1;-1
202400031144;203 915 018;155 726 926;A01;2;2;4;2;1989.0;0;1;0;-1;-1; -1;-1
202400031144;203 915 020;155 726 926;A01;4;2;1;1;2011.0;0;1;0;-1;-1; -1;-1
202400031144;203 915 021;155 726 926;A01;5;2;1;1;2013.0;0;1;0;-1;-1; -1;-1
202400031144;203 915 023;155 726 926;A01;3;2;1;1;2019.0;0;1;0;-1;-1; -1;-1
202400031144;203 915 024;155 726 926;A01;1;1;1;1;1982.0;0;1;0;-1;-1; -1;-1
202400031144;203 915 025;155 726 929;B01;2;2;1;2;2000.0;0;1;0;-1;-1; -1;-1
202400031144;203 915 026;155 726 929;B01;1;1;1;1;2001.0;0;1;0;-1;-1; -1;-1
202400031149;203 915 001;155 726 915;A01;10;3;3;1;1945.0;5;8;-1;-1;3;3;1
202400031149;203 915 002;155 726 915;A01;1;1;1;1;1994.0;1;8;-1;-1;0;0;-1
202400031155;203 914 987;155 726 906;A01;1;1;4;2;2003.0;5;1;-1;-1;0;0;-1
202400031159;203 914 974;155 726 900;A01;10;3;4;2;2014.0;2;0;-1;-1;1;A;2
202400031159;203 914 975;155 726 900;A01;1;1;1;2;1980.0;0;8;-1;-1;0;0;-1
202400031162;203 914 969;155 726 895;A01;1;1;1;1;1969.0;0;1;8;-1;-1; -1;-1
202400031162;203 914 970;155 726 896;B01;1;1;4;2;1971.0;0;1;0;-1;-1; -1;-1
202400031163;203 914 967;155 726 893;A01;1;1;1;2;1991.0;0;1;0;-1;-1; -1;-1
202400031163;203 914 968;155 726 894;B01;1;1;4;1;1991.0;0;1;0;-1;-1; -1;-1
202400031169;203 914 946;155 726 882;A01;10;3;3;1;2007.0;-1;0;-1;-1;4;3;1
202400031169;203 914 947;155 726 882;A01;1;1;1;1;1994.0;0;2;8;-1;-1; -1;-1
202400031182;203 914 898;155 726 859;Z01;10;3;3;1;2002.0;0;0;-1;-1;4;3;2
202400031182;203 914 899;155 726 859;Z01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1
202400031184;203 914 894;155 726 855;A01;1;1;1;1;1965.0;5;1;4;-1;0;0;-1
202400031184;203 914 895;155 726 856;B01;1;1;4;1;1999.0;5;2;6;-1;0;0;-1
202400031185;203 914 892;155 726 853;A01;1;1;1;1;1999.0;0;1;0;-1;-1; -1;-1
202400031185;203 914 893;155 726 854;B01;1;1;4;1;1996.0;5;1;0;-1;-1; -1;-1
202400031192;203 914 870;155 726 834;A01;1;1;4;2;1998.0;1;8;0;-1;0;0;-1
202400031192;203 914 871;155 726 835;Z01;1;1;1;-1;;-1;8;-1;-1;0;0;-1
202400031198;203 914 859;155 726 826;A01;1;1;4;2;1993.0;5;1;0;-1;-1; -1;-1
202400031199;203 914 857;155 726 824;A01;1;1;4;2;1998.0;0;1;0;0;-1; -1;-1
202400031199;203 914 858;155 726 825;B01;1;1;1;1;1995.0;0;1;0;0;-1; -1;-1
202400031208;203 914 829;155 726 807;A01;1;1;3;1;1993.0;5;1;-1;-1;0;0;-1
202400031208;203 914 830;155 726 807;A01;2;2;2;2;1994.0;5;1;-1;-1;0;0;-1
202400031208;203 914 831;155 726 808;B01;2;2;3;2;2003.0;5;1;-1;-1;0;0;-1
202400031208;203 914 832;155 726 808;B01;1;1;3;1;1995.0;5;1;-1;-1;0;0;-1
202400031215;203 914 811;155 726 796;A01;1;1;1;1;1938.0;5;1;-1;-1;0;0;-1
202400031215;203 914 812;155 726 797;B01;1;1;3;1;2004.0;5;2;6;-1;0;0;-1
202400031230;203 914 767;155 726 767;A01;1;1;4;1;1990.0;5;2;-1;-1;0;0;-1
202400031230;203 914 769;155 726 768;B01;2;2;1;2;2000.0;5;2;-1;-1;0;0;-1
202400031230;203 914 771;155 726 768;B01;1;1;1;1;1999.0;5;2;-1;-1;0;0;-1
202400031234;203 914 759;155 726 760;A01;9;2;1;1;1989.0;5;1;-1;-1;0;0;-1
202400031234;203 914 760;155 726 760;A01;2;2;1;1;1993.0;5;1;-1;-1;0;0;-1
202400031234;203 914 761;155 726 760;A01;1;1;1;1;1995.0;5;1;-1;-1;0;0;-1
202400031234;203 914 762;155 726 761;B01;1;1;2;1;2001.0;5;2;-1;-1;0;0;-1
202400031241;203 914 744;155 726 749;A01;2;2;1;1;1991.0;1;1;-1;-1;0;0;-1
202400031241;203 914 745;155 726 749;A01;1;1;1;1;1998.0;1;1;-1;-1;0;0;-1
202400031241;203 914 746;155 726 750;B01;1;1;3;1;2008.0;1;2;-1;-1;0;0;-1
202400031243;203 914 738;155 726 744;B01;1;1;3;1;2008.0;5;2;-1;-1;0;0;-1
202400031243;203 914 740;155 726 746;A01;2;2;1;1;2001.0;5;1;-1;-1;0;0;-1
202400031243;203 914 741;155 726 746;A01;1;1;1;2;1991.0;5;1;-1;-1;0;0;-1
202400031250;203 914 718;155 726 731;A01;1;1;4;1;1991.0;5;1;-1;-1;-1; -1;-1
202400031250;203 914 719;155 726 732;B01;2;2;4;1;1992.0;1;1;-1;-1;-1; -1;-1
202400031250;203 914 720;155 726 732;B01;3;2;4;1;2001.0;1;1;-1;-1;-1; -1;-1
202400031250;203 914 722;155 726 732;B01;1;1;4;1;1971.0;4;1;-1;-1;-1; -1;-1
202400031253;203 914 711;155 726 725;A01;1;1;1;1;1990.0;5;1;0;-1;-1; -1;-1
202400031253;203 914 712;155 726 726;C01;1;1;1;1;1980.0;4;1;-1;-1;-1; -1;-1
